ndvi,evi,ndwi,temp_media,precipitacao_7d,umidade_solo,poluicao_indice,perc_mata_nativa,perc_agricultura,perc_solo_exposto,temp_colmeia,umidade_colmeia,variacao_peso_7d,atividade_abelhas,anomalia_acustica,mortalidade_observada,classe_risco
0.24764570245642928,0.7073834174235842,0.0678518476593733,27.313512471637196,102.39417582806423,0.3787759946850143,0.8715456807081264,0.47602766575083594,0.4045215450798828,0.11945078916928122,39.14505564482056,74.3561431469721,-1.5714615566391013,0.6853387819213562,0.7131687630002831,0.10749932099224235,alerta
0.3545012539746527,0.32855474670576235,0.28262730073861636,36.71975366385527,102.73843463935923,0.4142266383277102,0.48499228457749954,0.4802666750646386,0.4700172994214789,0.04971602551388239,26.42331026285147,76.79256605899772,2.4370636079866834,0.41349129149368014,0.5242077189476988,0.2732624545555823,normal
0.4064532903055842,0.16592353849199076,-0.017412266423594724,27.908356702395178,11.90851979036172,0.5235998519153049,0.30557645932782573,0.21541355547226465,0.48549383742035307,0.2990926071073823,38.143357439049716,62.259541454514824,4.613958975704291,0.3615554958702616,0.22275811354710662,0.4022746240235646,atencao
0.46924898895192513,0.4158166434711117,-0.2519021922752917,34.304832698791074,10.886505929739702,0.28064972022992785,0.5176389356894345,0.33205691983409724,0.35356004364012894,0.3143830365257739,26.69892741166653,62.722761393331965,2.218767360364075,0.7379480082833204,0.8462283231154111,0.7492929116644371,alerta
0.6996231729751095,0.26690476901833016,0.017832889960891607,22.89020090065444,31.523457240232236,0.44824482403849464,0.3819580190452688,0.5353185464096692,0.04234026085922753,0.4223411927311034,39.98021702720325,66.59664814257222,3.9824053673828317,0.7412376971371935,0.8182380281919299,0.07298271473095086,atencao
0.2897716475108518,0.28516738627524985,0.502781295290158,32.49579793864807,104.97192750647922,0.4304940248141216,0.5643010646698302,0.3044498943231217,0.3914971361759135,0.3040529695009648,30.17147680829506,56.95578871413197,0.0772161224108574,0.6070579925056904,0.3960718539166901,0.6595469950926396,atencao
0.5099641068895281,0.2997384772020863,0.24547423770377458,37.39124400669568,15.468310208819872,0.40595046542493557,0.11453286832634824,0.0851798887625502,0.677983073529204,0.23683703770824588,36.12468720211977,69.0099561741952,2.9447666347577153,0.29146702409733705,0.5886075856938554,0.7160136409328436,alerta
0.5646901982034297,0.6219668335912312,0.27075727636712593,27.16368891166619,86.39961631529356,0.46631414054243786,0.9969905028125511,0.517640643295149,0.2598852608122484,0.22247409589260259,33.28753873654476,40.42406287832078,3.5873909300453306,0.9251548183905436,0.25782569593593974,0.6539213699257515,atencao
0.1825152889039984,0.4504548298389154,0.23743983059199397,15.423554516871386,12.139874353572386,0.21864196119424956,0.42555587769671754,0.07728537351928175,0.7764636790283486,0.14625094745236963,31.227153469459765,83.06396211836932,2.3978806482518813,0.5518799421186391,0.6898516287463015,0.7606696381675556,alerta
0.5752813963310068,0.30235000445140237,-0.1308566818844787,18.063928450905944,74.77654244973904,0.10502168983000884,0.34823063970736867,0.39566891373882423,0.2656125702997488,0.3387185159614271,35.97251116411944,72.50774118974608,0.5699955746260814,0.7904923562483306,0.3090268126204314,0.1781686160228383,normal
0.2693668865811041,0.4967169591520969,0.05558378448693818,15.959337306922173,42.728075894297376,0.12752658682583323,0.7102098483162649,0.5496685421423322,0.24533864187691992,0.2049928159807479,41.107890669371045,66.55871020045035,1.632794986538312,0.21430826216183163,0.8440787343822349,0.5871033550630373,alerta
0.19553611508969565,0.5654979382450759,0.3382988286088206,17.405710827871985,94.66967555590404,0.19597854872503567,0.3638994064953325,0.47998835171367704,0.38123245468314587,0.13877919360317706,25.701585705368572,50.81610285047404,2.304562961109923,0.34404078861472787,0.2173851042772743,0.9411449472038799,alerta
0.8142198760773333,0.277205600476797,-0.21383303707981471,19.19246348053109,28.042853859043632,0.37512865808981033,0.8332743050287577,0.06683616225324066,0.6715094598824244,0.26165437786433504,40.62049855001277,43.04777437283646,-1.722240371007158,0.8745795163873424,0.01480342281846414,0.6107842698045377,alerta
0.8259424231521916,0.3688069159914785,-0.06382514032374453,26.654013602595654,76.70421952679519,0.5962877878549131,0.45427072436042526,0.33229433067750813,0.4881765853133251,0.1795290840091668,35.354388135357226,55.46714819144724,3.286213348234863,0.050107029939968406,0.26850804196791844,0.611336346952953,atencao
0.7158781436815228,0.17922596066901592,-0.06512875780402438,27.639748883914983,28.281904149106193,0.5058406723574497,0.7195584132654349,0.37280810811510345,0.4736287122115266,0.15356317967336996,38.724343113073886,68.07883702870292,4.55292085070546,0.5123153112566621,0.1910524864594867,0.736439642113269,alerta
0.36322963842135947,0.21774707719754222,0.06721608845533017,22.794992417255834,85.63923397345846,0.5628763927313306,0.10745321644188655,0.3977338541740956,0.28661700707592647,0.315649138749978,31.525874208382717,66.68548717115554,0.18715383661942386,0.481705479844009,0.5082864397249243,0.33320423212585903,normal
0.2183704798044687,0.5427266050772388,0.5333134298008575,28.462623394625062,104.84136414728985,0.27813415555195936,0.8461191855551118,0.06015729445474722,0.566875565752454,0.3729671397927988,33.021330572239435,54.13205775327857,2.3096046479888965,0.7512301889080821,0.2037032916565763,0.7004759013215406,alerta
0.6289631185585098,0.21793492600215753,-0.24262283531875134,12.447247768340977,15.216215895211205,0.31302493207155757,0.7357179867781098,0.3302247577963591,0.32703488292067545,0.3427403592829653,39.77046278061979,65.66431969165649,2.6332331521131858,0.2818937705993324,0.7631898707194947,0.9162338333132151,alerta
0.4581067456177209,0.44135619938358917,0.14089584522350584,12.6336471117448,103.99148263146043,0.3058932258938983,0.21171677846196568,0.5329724782128764,0.2301277841048913,0.23689973768223227,32.05241548676699,75.68741477837739,1.9602279276933228,0.21906682185959947,0.24137063800400393,0.010895473025342994,normal
0.23542676439134516,0.5608800701195813,-0.1475400202896211,15.154883810729753,71.22903052971576,0.17471756986292597,0.14528600974578665,0.09897500272662946,0.5902348716814357,0.31079012559193475,34.089212634734444,36.31423861688035,0.9240359749577198,0.9261328387732337,0.7069681799126557,0.8701130411088653,alerta
0.49662383707788915,0.16947000001158352,0.5250750635982826,25.542324941210342,15.253258904042877,0.08979082779332181,0.3162923487256244,0.3871908503815053,0.2261339285145104,0.38667522110398433,25.34331369243366,57.531052396513786,3.934831591173295,0.5717096519584648,0.578470923013724,0.2186183312588591,normal
0.17407196478065287,0.4687529427587873,-0.2036920209816554,16.419840360949408,51.305022643165444,0.43409546033769736,0.9760705860319043,0.45574321789308697,0.5214858781558707,0.022770903951042223,27.696166099246717,72.92776142333955,0.040340383420049974,0.1046895682836545,0.9862498564718843,0.4559232737003752,alerta
0.7865242814551474,0.26676580940588646,0.0430608520073526,18.49853210477732,19.303235218211746,0.692990844223381,0.25683157456705863,0.4163249214659959,0.2459602700003673,0.3377148085336367,35.908670635571596,62.30722352316886,-3.4500733916205677,0.19303616221432107,0.9999009770092316,0.852347800952638,alerta
0.33114598712001186,0.7259024689044269,0.3272022371094154,22.00938508518982,84.04174666398833,0.15843930821767083,0.4561272089466333,0.5071426634340374,0.40691441933052824,0.08594291723543435,37.188607318085914,67.5738043964535,3.601007381409442,0.9988260595142483,0.86952608331733,0.823912127456629,alerta
0.6137655990477874,0.41430467036795104,0.29887126382332857,34.3559837203114,91.06417613015395,0.08034513293452794,0.030020225717336313,0.4178339301458218,0.09748747596408018,0.484678593890098,34.90421592533649,60.8338196302671,2.0658314508489566,0.1956089962521924,0.7599833692987511,0.8919274781260559,alerta
0.36819775326258763,0.6238951573538528,0.05931934135984246,10.415864077385804,12.695582432735875,0.5566955931855564,0.39722752956623253,0.542479268442931,0.22541300595365343,0.23210772560341547,27.43627061668538,84.59372723411555,3.643327638496819,0.6104755113536787,0.38645641400057373,0.9404167926325261,atencao
0.5140476148244676,0.4576472524015701,-0.0054544572401894476,29.481364607098673,60.73678232335732,0.2141809043450707,0.5713200154331027,0.3870904137681145,0.4397855356459629,0.17312405058592265,32.57189228582319,37.73107682445191,-2.7530730179977514,0.4201280789956181,0.7532767271313036,0.4471569567717586,atencao
0.5326971955402957,0.12821814635563247,0.037970521769940035,30.06629593122056,97.75500672311006,0.5892684734794034,0.9531246125079651,0.17374692966267372,0.4737495742965551,0.3525034960407712,31.036611028174228,59.552241088618864,-3.723223535412553,0.8855990948498353,0.9566755370794907,0.6563638108010069,alerta
0.2793981188678689,0.5115483941361145,-0.07536517631515657,33.9596734106991,112.33956498611958,0.5075588335724349,0.5167360449400644,0.4080786692427027,0.4097638447483325,0.1821574860089648,33.4262428485965,39.57082745572588,4.409370863442511,0.7551685922953277,0.02337757539544416,0.3904784405261067,atencao
0.8287092394351909,0.7184121724343271,-0.12546700209922013,37.9825881718094,61.6221440090124,0.6646877990830229,0.8191073261776878,0.45539343469220833,0.29052596514838513,0.2540806001594065,39.7955935874196,42.98927810567852,-2.6704452473448317,0.5969513962618158,0.5379147001977388,0.3507167174921658,alerta
0.6925929763527802,0.49104768309511526,0.11058374292505652,10.604135468478695,114.03350683336885,0.31580270324183674,0.5471276425689006,0.36256365518398687,0.29753572934981154,0.33990061546620165,38.18964445719708,54.15191752091309,3.2868709886340666,0.010738981797982494,0.2179983043884346,0.4315954105976695,atencao
0.8076492590949323,0.6324727586274136,-0.07174630734253373,14.613511165396485,64.28267645472357,0.48028039564291214,0.0407850134355181,0.32091608519153736,0.3625252231163735,0.3165586916920891,26.4278215236157,42.777004575024364,3.4088894796257225,0.8797952074934596,0.5578763158688504,0.743076134782676,atencao
0.7763791452993541,0.6747342011764651,-0.055657584837337376,36.58513882167979,47.30285935198896,0.3521556075286259,0.31500827518977403,0.3910380675207845,0.5074061598832772,0.1015557725959383,40.135256362167596,83.18435829783255,2.3783468049410272,0.44466747083871627,0.46644708975889115,0.5014407471415528,atencao
0.5685299851677595,0.24825185176680611,0.2582426539533736,23.755556865610462,101.78437542634745,0.4598826532505532,0.5755495078311033,0.36379506480333823,0.3635717511131521,0.27263318408350984,33.020041569547004,82.33948883625796,-2.8186401001641617,0.9315776530185765,0.5757685815522844,0.814059674448342,atencao
0.7953119645161818,0.23782914594034732,0.5232567319449084,26.937719168003905,59.157925254970685,0.3422392889050292,0.9505939659311243,0.3923706462369053,0.39235841709847286,0.21527093666462183,37.645656463061975,51.80548231103019,2.0065876210472684,0.4955390128542012,0.5509622214187242,0.7452184771961559,atencao
0.21194475143634364,0.49713764275314465,0.21309162047546887,29.89081611169442,56.62830126774276,0.17261096017564864,0.8591303597512333,0.10003278335129541,0.773770193828435,0.12619702282026948,27.380666931493987,66.98738560188397,4.001779249941791,0.6942244891827255,0.960107039168562,0.020478461124399328,alerta
0.2871880036934016,0.3671685053743581,-0.23456745299477866,30.37199813486912,58.837498729179394,0.38013332040219755,0.22835561417884764,0.4698692531897743,0.23927720556392135,0.2908535412463043,36.40223193701982,61.687666029689304,-0.17021519679205088,0.06929264946664215,0.5521861089347361,0.6302381571061616,alerta
0.18165910223737664,0.6459098468633682,-0.23575392822404306,37.95221209949524,101.61420022436944,0.39357973093433746,0.2201098300191635,0.6229248800000385,0.24911913904935087,0.12795598095061056,29.017542299360784,75.77934902578843,-0.2783483105926101,0.7451516535267858,0.8462320881248673,0.43657112330859105,atencao
0.377731231534285,0.6850150302087072,0.5087097377187311,39.908482522350084,99.83298500256626,0.5768925013691046,0.20117296711390076,0.5122670308101434,0.29768938775742176,0.1900435814324349,32.45247525139584,66.37228049084712,-0.014275213785228225,0.3379960313119229,0.3198202868008465,0.4566289891511416,normal
0.42207410278263735,0.3297238965467668,-0.04730282823876636,31.604723827928208,48.422399092825344,0.5280884587658278,0.9224988963025031,0.10571602834343007,0.8541780700331069,0.040105901623463225,25.286668791395776,35.01262272452811,-3.259552983914142,0.35135901433178085,0.4381006887910489,0.8183730538698947,alerta
0.3399443222417271,0.2539658633334133,-0.22174306182989587,18.616636276154523,39.995983184463,0.48146455556193857,0.8526661531017207,0.47894901623658875,0.39635070660174565,0.12470027716166561,27.577380844818094,73.15871928048693,4.028230121269761,0.11865584470938995,0.4704134760448099,0.5476079860846768,atencao
0.7301162564063505,0.6073415849085102,0.20918789907782437,36.392572068830304,59.03136288469551,0.12370161210917215,0.7748834322529488,0.08346137250667378,0.530691038682957,0.3858475888103691,26.565368383101536,72.34240606480591,3.8226457758245935,0.14685714864020227,0.2787280433353797,0.8856218234589471,alerta
0.3997273286855125,0.2786239231062885,0.23010146154672623,11.476627436222849,68.73270116845308,0.5184005889314147,0.3927351142242276,0.18233131020318433,0.5104522805229297,0.307216409273886,29.075650939950393,60.486135278324056,4.981183896112576,0.18575905620621014,0.37979026147795525,0.7128055923916904,atencao
0.3466541567811665,0.634699307033891,0.251229097100885,16.932425586234885,28.600465275359635,0.3751983516304345,0.5043807042987668,0.03695645345799743,0.7383064619965751,0.2247370845454275,26.70030753041348,80.14594866165268,1.2666482734857212,0.3282061685714224,0.5985130794667752,0.5528400087640528,alerta
0.5298872582107739,0.37542986487169583,-0.07270827632108987,36.921571523911446,95.27461016587087,0.6311646984690035,0.4643317447951528,0.49178287922642355,0.2987487238710736,0.209468396902503,36.762470452532554,80.42231028452008,2.7607247280624723,0.8919699127756054,0.5801877633045324,0.7545379761511037,atencao
0.24864695748233384,0.5339074345394558,-0.2871559184176962,17.68574543318065,58.377931887890746,0.6479161071848528,0.25339810755937264,0.6343469969907163,0.2472294357464768,0.11842356726280694,25.49367833755673,61.195583835219864,-2.1759528432342576,0.36826023823008047,0.6364353445734805,0.0383490509254073,atencao
0.7115378865278278,0.16209795399253432,0.5202630640363011,16.619531788652452,40.08546581039515,0.08585178389116055,0.505028046148767,0.2508457243284675,0.5647389989465961,0.18441527672493632,35.50158851062497,65.39941155982689,2.0077593640175255,0.7243627065632184,0.35181791542014107,0.027083654828207737,normal
0.20218545057583956,0.5055085610397725,-0.08674091116256286,14.143758794207418,12.818519155678874,0.5834170142304111,0.030496547852754463,0.37756409010845726,0.3511010990765374,0.2713348108150053,27.39203312403476,84.82610359623362,1.8475956388165162,0.0827475038898714,0.3158314951530571,0.08334932692085206,atencao
0.8408208556203621,0.39364899117919894,0.27462234484466547,35.77335272940749,28.661419248432832,0.07450330377473591,0.13181037349745917,0.39127383876972754,0.2141262107489581,0.3945999504813143,41.06774477202425,49.94101174057087,4.110878622574512,0.5910987992719926,0.6116178827541631,0.43756532514714264,atencao
0.6905713385076602,0.48129550106405816,0.3006353893969032,25.001747775732603,113.91374061071804,0.2886602567017647,0.8865895961689464,0.5270038436169535,0.38795458599201793,0.08504157039102843,40.862599242867525,51.23086211557387,3.4771345055516676,0.48189123127043954,0.13286174842752496,0.2354501456269431,normal
0.2891009770739207,0.20920923503416122,0.21850630451756287,30.246796091624645,36.61196241834319,0.4024949841537014,0.7516797670314233,0.6597910316559454,0.3239396815271388,0.016269286816915668,28.833552742856366,44.13869513317482,4.446198163559869,0.9779579469545046,0.25303154353213997,0.9842612944157846,alerta
0.15386548198652167,0.5789679342137184,-0.03402871491839898,17.17199152225089,20.263114724044236,0.14626551910763283,0.42286840905908707,0.26997473204087424,0.13562007442259774,0.5944051935365281,35.4451620697915,79.79334695789339,3.819501254314467,0.846207769878963,0.04212773695299521,0.5422901390113669,atencao
0.7208229999183839,0.6608181004030985,-0.06956818430054407,32.74121263033649,55.280734998599186,0.5351039781698999,0.5171503622838772,0.2107708478148845,0.5698558420415181,0.2193733101435973,25.476090431031793,72.22441949746332,3.818245054089668,0.45482977243864975,0.07261085259608013,0.6624157460811585,atencao
0.6448001406933319,0.2408808700590042,0.2080180402972977,32.80016634886296,36.85052920322984,0.05543055771189007,0.36999888595997743,0.5370988440602216,0.23969896729216403,0.22320218864761437,40.84040523186996,40.28214244351209,-3.4264900598015355,0.7751427640453388,0.24338327926060888,0.27882013624669666,atencao
0.6603050176286911,0.16221446108810514,0.4361812885699378,19.377940747249006,4.219110032543298,0.15958938148212393,0.7407798671606725,0.3878790112341287,0.37684299149836015,0.23527799726751122,33.89078423925906,84.08836755989827,3.613657574263603,0.19303874129377752,0.019529280296919027,0.3217969085876088,atencao
0.689889242680162,0.11536508093011866,0.5047236695848862,22.320478990308487,38.77742607353007,0.42751793940475913,0.7841871792320796,0.7044713809327305,0.13660870058702393,0.15891991848024542,25.73479357410224,71.54808540805581,1.4673055505280637,0.5623363273917781,0.24541059208746152,0.3354619141411559,normal
0.20183125621386325,0.517281475288123,-0.209980066256806,16.290708322906028,65.29303487273623,0.51435191532424,0.7632851902031591,0.5046535518043409,0.3065792897433171,0.18876715845234207,30.822499881138334,77.52610548024873,-0.5759999341063491,0.07461905556870818,0.654976323062026,0.6987357051503006,alerta
0.4009260099809908,0.4946111234577075,-0.1683956792919381,39.29683069968713,66.20548464239603,0.6458180167510454,0.7226117248344496,0.15357177001485123,0.028890111520065848,0.817538118465083,26.306440851640982,37.40753945866005,-3.4913683805074394,0.3480890322516831,0.06110707846893304,0.4737062076893085,alerta
0.23110834166759078,0.4553533182641455,0.5030258199656179,29.368077311752348,42.78707054122664,0.5085728237575055,0.20450433869279583,0.40016747844089284,0.37126037090182107,0.22857215065728612,31.680055469347117,60.24804594710838,2.09906397291242,0.2258621816221703,0.436736677794641,0.5176836525300744,atencao
0.7541723981129155,0.25076561247538404,0.32605494408457375,38.036316421465465,53.676330750312076,0.4866565256656628,0.3379699792404788,0.373132025965765,0.5288853812948754,0.09798259273935954,36.388747816742494,69.92991433635197,-1.046184245161443,0.7189098153252109,0.9131087869195494,0.5920029821593453,alerta
0.5863086887792905,0.3540888973385845,0.4505447511053072,19.101566308873995,115.86215018817197,0.30632174512793175,0.4698454349836749,0.5795347300596005,0.3659168290480451,0.05454844089235424,32.98812843670447,62.14732922859206,0.20998638487431265,0.49009069121436144,0.791284828925401,0.768811656238217,atencao
0.3816286173968544,0.48640961787101245,-0.1277622609849583,33.45672738990669,45.28181726763739,0.05083487659242092,0.3307929914276556,0.708081024804199,0.07754404324790884,0.21437493194789203,31.523276970230725,68.33237328496386,2.1355559334962084,0.7510704788480105,0.3054375022948572,0.09036974851247814,normal
0.19449084520021653,0.42289845825846006,0.19944799044299166,32.97575931654226,30.987217591197957,0.12810351817815424,0.754940200158329,0.4255130209161956,0.16214103821200113,0.4123459408718034,27.0256697741879,75.89370317952363,4.205970923217286,0.5152954376314456,0.924805479191647,0.7768739122188216,alerta
0.36768762520096354,0.7420605881396768,0.29596865525485266,30.749669555996245,29.216045288011216,0.3974604540914254,0.3293535242499547,0.6533416177654557,0.09166808581313333,0.2549902964214109,29.16396377679216,53.71685314800981,3.4289322404449862,0.08648444215163853,0.32964649674772484,0.5632350688751798,atencao
0.37762832541872293,0.18868583916187653,0.2780951026299268,38.969169258004015,54.9317535244961,0.4888344257988727,0.13823208678533716,0.5142661842850628,0.46180218310339816,0.023931632611539046,26.702435891551968,77.43343378093549,0.055374161932398636,0.7353676497325268,0.07251549633756249,0.6690954448552572,atencao
0.6607243248366449,0.551843960130936,0.046928937236693447,21.806660083189467,91.14241784603328,0.32134138453270056,0.3990404520483041,0.055026416335198364,0.4602073945307177,0.4847661891340839,38.72747843816323,43.145805238264536,-0.5099515829825898,0.8332292639878056,0.9940559567681135,0.327551764840762,atencao
0.5962902299486491,0.3628071992677899,-0.2869143420623878,13.921519707692719,24.718582102616786,0.5249413574934536,0.9799144327823803,0.56663955958705,0.3582012349315818,0.07515920548136823,27.299077075740282,48.54430275131874,-1.8419823504035726,0.9035312259127926,0.8700225271891717,0.40938683681644916,atencao
0.7710489198034286,0.37832974970164956,0.19548714828362374,30.15126577732182,85.11553525689217,0.3892104919659161,0.2258814129335759,0.5646616758018257,0.43063156846112843,0.004706755737045727,35.121347231331185,37.16728099636629,-0.6481592394162856,0.5719919453067082,0.46593278330109233,0.23116581965392025,normal
0.4805504476133645,0.5664385476778145,-0.08486369169733252,31.879294014316184,2.5379788019299543,0.09821452713630294,0.6121586589432291,0.16323309454173948,0.6425718729291302,0.19419503252913028,30.82658703101038,53.22134056676256,-3.0005825143729155,0.7535853589994951,0.6663765241924039,0.9792999974174053,alerta
0.23371597215681117,0.5500834983608403,0.08271610922145683,27.25181720376444,50.27195735807352,0.1748105631291667,0.4329730498397063,0.6396749217011887,0.22484141015772038,0.13548366814109106,28.841632539138118,53.99547724120602,4.739949575282791,0.7520443368826271,0.6712280778566702,0.49700297251031667,atencao
0.6492713510560965,0.7443163959064224,0.5139438628212447,16.20453679400189,93.10380782433442,0.5959988451085628,0.07102456764932663,0.5368582094154521,0.20974124227797125,0.2534005483065766,35.87096347136576,75.26352986036255,1.1652569956362102,0.15574975979894434,0.19448223073046034,0.9960769157965979,atencao
0.6825495340318282,0.1834562881451814,0.03918001999606957,25.133678250080663,40.64795469293177,0.5211932853058856,0.4878766059980595,0.3436807347859419,0.11513011840440084,0.5411891468096572,32.76903925940799,67.6565335144828,-2.849747414843084,0.16422068745957075,0.2000486331536323,0.48978597806126634,atencao
0.5428940382986474,0.1676712720997081,0.4138313656647628,19.365692097073882,67.64845217344794,0.6315952915581217,0.7021643286483125,0.14781377716574348,0.49407056675305766,0.3581156560811987,31.802472943837504,56.836127907783336,-0.8247459166068483,0.07088550580912611,0.4695807033518258,0.21975126438406734,atencao
0.6896770259681927,0.5708202311336817,-0.1397404851131365,22.823995845000674,24.597507939109295,0.12641221192860874,0.5132199758278188,0.4786817094125189,0.34324475209720573,0.17807353849027543,35.078484083167766,67.60569893118742,0.9233522925859035,0.31991363514030147,0.911573140137698,0.5074523967368567,atencao
